사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202506,3호선,신사,64,3,3286,1686,6475,16222,11331,40240,17470,98648,15772,125735,18886,65463,23842,45220,28220,42269,33863,44941,40297,41620,47274,37662,55932,40333,82033,48320,113504,57926,81008,31289,54565,17248,53962,14514,44123,11261,18454,7665,2523,3114,0,0,0,0,0,0,20250703
202506,3호선,안국,20,0,1525,1999,3058,25436,6238,89051,10725,117733,14154,85538,17485,75190,27592,75348,39718,64273,46623,62397,57723,57902,74373,45870,96522,40514,122422,34754,122636,28961,58061,14003,49236,7866,39460,6749,20625,5794,7064,3431,629,996,0,0,0,0,0,0,20250703
202506,3호선,압구정,58,4,3189,2216,9004,24024,15720,48215,23715,131790,21464,141142,25767,76473,31817,64846,38180,52384,44490,54576,53732,49747,62354,46906,71169,47021,93160,56147,125457,56442,88142,31683,71897,17609,52308,14627,37511,11458,11295,6369,1617,2108,4,224,0,0,0,0,20250703
202506,3호선,약수,92,4,6217,1205,10302,6209,25115,14398,34170,31636,24732,20813,19336,16230,17673,16163,19817,15943,19541,17058,19404,18931,21098,20203,22270,25009,26342,29864,29263,39905,18685,24804,15592,18164,15600,16549,11247,14726,5177,8787,778,3428,5,502,0,0,0,0,20250703
202506,3호선,양재(서초구청),45,2,5032,2914,13934,39829,36003,106958,45268,213437,32190,113704,31636,53736,33167,46519,37706,42464,43712,46605,48701,41461,58345,41728,73335,45963,124688,62120,175032,71979,82075,46717,61454,31075,56079,27888,35471,23861,11867,12583,1378,3280,2,40,0,0,0,0,20250703
202506,3호선,연신내,271,10,25452,2624,48982,14224,112548,29323,137511,43242,84878,39636,61347,37139,56616,38960,61084,40828,56230,44521,52053,47684,53570,59189,61174,69741,58908,85616,54143,127224,38987,100517,31644,64113,27273,60891,22217,50490,10857,33510,1871,10226,2,4,5,0,0,0,20250703
202506,3호선,오금,20,2,4543,14,9671,2469,28600,5881,29276,11911,15758,6251,10004,5000,7992,4630,8617,5938,8263,6485,7088,6680,6959,8667,8415,10403,10042,14367,10833,21426,4763,14989,3884,10325,3093,8991,2634,10214,750,5350,120,1771,0,1,0,0,0,0,20250703
202506,3호선,옥수,168,1,3124,835,9233,4394,22715,7620,30544,12949,22085,10450,15959,8686,14581,10930,14379,11596,14043,13710,14374,14262,14784,17125,15628,19391,16492,26209,16395,33694,11567,24338,10384,16664,9193,15005,6239,13548,2519,6511,421,1838,0,0,0,0,0,0,20250703
202506,3호선,을지로3가,10,0,724,1169,1647,10129,4172,34373,8246,72474,11359,28832,12498,15571,13158,14511,12774,14339,15105,15198,16596,13465,18610,14538,22229,16644,43716,19804,64556,23258,26620,14007,20685,8189,21532,6591,18010,5115,9983,4095,1428,1032,0,9,0,0,0,0,20250703
202506,3호선,일원,14,0,2491,1498,9416,12830,24737,34921,24438,26721,18652,19496,18468,17367,18180,12278,18430,14741,16886,15674,17805,15447,23554,14979,29816,14142,38140,16898,18832,21940,10823,17756,7130,12457,5448,11839,3934,12314,1409,5158,155,1518,0,22,0,0,0,0,20250703
202506,3호선,잠원,1,0,1431,771,4878,8407,13469,7619,17608,10173,11396,7073,8816,5019,8306,4938,8709,6165,9075,7290,7285,7232,8970,8365,12000,8659,12128,11705,9414,14749,5724,10298,4412,7307,4253,7268,2935,7323,996,3491,142,1080,0,0,0,0,0,0,20250703
202506,3호선,종로3가,34,2,1069,1100,1331,7075,2281,16262,3641,40355,6200,40875,9124,36078,11675,30856,14378,28004,16461,27441,19448,24670,23603,23331,28462,23805,39662,24196,50419,22753,28770,13508,21943,8576,24690,6561,19900,4729,9152,3147,1086,1086,0,18,0,0,0,0,20250703
202506,3호선,지축,33,2,3310,731,11939,4472,30858,6188,31431,12643,17161,8341,12179,6854,10389,6791,11053,7890,10076,9601,9119,9584,10232,11176,11162,14847,12211,19750,11094,30759,7892,22503,6296,15712,5706,13960,4209,11693,1836,6495,346,1144,0,0,0,0,0,0,20250703
202506,3호선,충무로,0,0,0,0,0,0,3,0,5,0,7,0,4,0,10,0,11,0,6,0,4,0,14,0,10,0,16,0,16,0,17,0,9,0,4,0,8,0,5,0,0,0,0,0,0,0,0,0,20250703
202506,3호선,학여울,0,0,725,232,2266,2007,4486,3474,4416,7085,3488,5847,2919,4688,3121,4010,3741,4001,4043,4767,4147,4225,5181,4047,6109,3780,7940,4043,7345,5077,2930,3630,1927,2595,1810,2303,1269,1990,306,1137,27,342,0,0,0,0,0,0,20250703
202506,3호선,홍제,119,9,10004,1309,24195,6852,61305,10862,67214,24289,44403,20244,33680,20182,30714,19545,31379,20296,28924,22382,27650,25328,27804,30875,29178,35767,28128,44415,26546,60485,15726,47922,13185,30760,10391,28596,6919,23700,2886,14336,453,3529,0,1,0,0,0,0,20250703
202506,4호선,길음,20,2,11516,1604,33713,7811,84062,15224,85374,30777,49985,24652,35497,21662,31764,23852,31946,24564,30881,28059,29509,29258,30583,33881,34176,42076,34319,54492,31318,76175,18887,59934,15930,39598,12349,36874,11624,35414,4505,20257,647,4983,0,9,0,0,0,0,20250703
202506,4호선,남태령,13,0,610,73,1010,1914,2264,5633,3592,5430,2829,1721,2418,1335,2437,1173,2335,1377,2210,1329,1997,1394,2881,1505,3943,1882,5216,1721,3963,1865,1718,1494,1024,1551,753,1168,487,1089,229,579,32,155,0,0,0,0,0,0,20250703
202506,4호선,노원,258,4,12890,848,24913,10138,51992,14966,53833,31765,34923,34903,28837,26815,29072,27323,33413,31094,32595,34880,31981,33966,35123,38347,38089,46074,37269,58507,35724,81570,27271,62293,28282,39692,27111,34681,22978,30157,11006,20530,2252,7157,11,774,0,0,0,0,20250703
202506,4호선,동대문,248,5,4381,1992,2930,15222,5168,32461,7556,61177,13508,59830,19920,56989,26825,54381,32258,44624,38775,42616,46644,40062,54230,33731,65709,26705,78465,21451,54515,18761,31311,19799,25404,14281,26389,10638,15131,8222,8039,5556,1182,1377,7,154,0,0,0,0,20250703
202506,4호선,동대문역사문화공원(DDP),343,8,5692,1507,4724,13101,8887,28391,14510,63712,18011,39918,20271,33685,22695,32763,25609,30280,29161,30448,34942,30387,42478,27493,49648,25887,66381,27455,77056,29172,45844,29050,40005,19865,36945,17935,27469,15620,15102,10785,2372,3302,3,133,0,0,0,0,20250703
202506,4호선,동작(현충원),15,5,305,2764,918,8383,2289,3999,2595,6417,2440,5518,2815,4676,4511,3473,3554,2797,3800,3798,3213,3509,4073,3278,9697,3112,8675,3609,6235,4484,3427,3827,3593,3234,3679,1564,2316,1058,1045,651,131,357,0,94,0,0,0,0,20250703
202506,4호선,명동,38,4,1604,1099,4239,27655,9027,53637,17719,123321,30830,95451,37040,69879,44589,74461,46650,79318,53394,77265,63836,73387,78971,71321,92958,73496,100851,76229,134388,71254,82684,55645,78944,44693,79322,33364,73343,19063,32705,10557,1942,3349,1,95,0,0,0,0,20250703
202506,4호선,미아(서울사이버대학),35,4,12168,1659,21494,6549,46774,18874,50287,37724,34419,21501,27448,17990,25897,19417,27279,18876,25876,20110,24364,22560,24948,26608,31198,30838,29385,35783,28946,45819,17782,36880,12857,24881,11586,22976,9456,20101,3124,13316,467,3544,2,0,0,0,0,0,20250703
202506,4호선,미아사거리,110,6,14754,2782,36111,8789,81750,20501,90328,33270,57404,30867,42464,28638,39738,30740,41222,31621,40797,35592,39463,38471,42935,48027,46333,55211,41459,67717,41452,91214,30487,70094,29764,44948,18716,40916,12965,35362,6326,20716,906,4352,0,0,0,0,0,0,20250703
202506,4호선,불암산,80,0,8522,42,18191,4933,43825,6969,34779,10164,23222,10879,17357,10242,16046,10410,15518,10220,14874,10911,13491,11844,13193,14441,13846,17229,13430,19844,11922,25593,7886,23603,5777,16648,4659,15145,2964,14303,1397,9510,258,3066,0,352,0,0,0,0,20250703
202506,4호선,사당,163,30,11241,1325,28259,18971,65863,24704,74902,34605,61848,27079,42791,24812,37427,34327,38909,33888,39547,30357,39458,29684,38960,35371,41119,47690,46316,67372,47714,93765,34067,57947,32520,36227,35388,33920,30018,31563,14833,20867,1775,5975,3,563,0,0,0,0,20250703
202506,4호선,삼각지(전쟁기념관),6,1,576,492,2405,5672,6644,11723,10739,21956,6908,12292,5736,10867,6025,12123,7750,13594,8627,13756,9507,11786,10374,12517,12039,15066,16519,20435,24732,26452,12246,15859,13111,8590,15969,6804,14368,5725,7487,3902,987,1424,0,32,0,0,0,0,20250703
202506,4호선,상계,82,3,15413,278,39901,7841,81578,18691,68986,20542,44394,18947,33343,16891,29148,18106,31985,22189,30528,22647,25527,24220,26637,30305,28634,38180,27835,46375,25029,65053,16620,55730,13536,36920,12197,32448,12180,28598,3882,19846,592,5363,3,552,0,0,0,0,20250703
202506,4호선,서울역,271,8,4887,1112,6515,17158,12675,42448,16028,90461,14343,56946,13682,33692,15927,35192,16493,36879,15737,37869,16178,34935,19069,39173,22999,41714,46812,44219,61519,43992,23266,33088,16396,25120,14769,24503,10545,19393,4836,10238,578,2993,0,213,0,0,0,0,20250703
202506,4호선,성신여대입구(돈암),61,17,6307,1705,19549,7517,45628,17697,52934,39130,38094,29902,31902,24407,32139,31351,36607,29063,37894,32228,37260,33693,38623,35304,44324,42087,47140,52349,46653,66585,32105,51613,29736,36029,30441,34124,26905,31667,12323,21435,2005,5744,0,8,0,1,0,0,20250703
202506,4호선,수유(강북구청),114,11,22930,3272,46381,11961,106515,21682,114784,53139,78643,39344,57776,31707,53320,34222,56173,36590,54451,42310,50184,44921,50044,55275,54363,70785,55839,84541,61712,117798,37482,99300,29782,68525,26060,64081,20602,58292,11048,38843,1703,10008,0,0,0,0,0,0,20250703
202506,4호선,숙대입구(갈월),6,1,3283,1395,8251,10758,19043,23579,27608,49909,21529,30721,18096,22814,18518,22823,22296,20533,23475,22972,24227,22195,28117,22079,35813,25649,40418,32468,47075,39925,25702,25978,24032,17399,24821,16121,21150,14802,9779,9532,1257,1857,0,46,0,0,0,0,20250703
202506,4호선,신용산,12,0,1455,1243,4168,14750,11771,42607,18409,91537,17622,68854,15391,37613,21869,36694,24296,38963,29299,38060,29675,36428,38335,38348,48462,41426,71001,47169,95402,52980,50238,31084,44042,18391,42871,14009,32401,9702,14298,4906,1618,1207,2,67,0,0,0,0,20250703
202506,4호선,쌍문,203,7,25274,1242,53612,9433,117267,16071,120064,28211,75650,23393,55440,21182,46726,23807,47598,27838,43522,30595,38208,34336,36618,44381,39046,55983,37406,70155,33144,100408,23281,88175,17685,58105,13749,54821,10548,48005,4605,32893,641,9606,2,12,0,0,0,0,20250703
202506,4호선,이촌(국립중앙박물관),34,2,1319,988,5324,8498,12587,13461,17171,25867,12218,23064,10408,22367,12539,21086,17119,21970,19697,26936,20464,25352,26673,23026,34707,19907,36965,18838,31404,22606,12201,15072,10178,10094,9119,9301,4835,7564,1686,4389,160,1097,2,93,0,0,0,0,20250703
202506,4호선,창동,2032,38,17415,2339,39118,15519,84292,22851,76275,47317,51614,37732,43997,34400,43373,34030,44515,40209,41883,47481,40706,48934,46163,52467,52031,58460,51836,70067,52375,90769,31716,72787,24716,47036,21152,41745,16813,36716,7311,22410,1366,7687,0,113,0,0,0,0,20250703
202506,4호선,총신대입구(이수),78,1,6544,1205,18161,12687,46245,19580,57833,40793,38088,30733,30163,26383,29050,26116,31511,29222,32682,31730,30447,33975,32067,38777,34259,45223,39134,56276,41791,76966,26210,46779,24868,29204,21274,25693,16508,22040,7484,13002,1033,3087,3,527,0,1,0,0,20250703
202506,4호선,충무로,52,3,3472,2639,5761,23753,12764,60541,21384,171174,28144,99961,31856,57164,35042,49008,34983,46392,40999,47276,46514,39955,51512,37808,63244,41204,101850,46872,150060,50113,67265,31213,54677,23125,51542,24441,39052,22624,22047,15450,3792,4640,4,223,0,0,0,0,20250703
202506,4호선,한성대입구(삼선교),50,3,6987,1570,13030,9972,29277,18474,36056,31095,26387,26375,21245,21281,20383,21392,23681,21148,25463,21899,24207,22866,27351,22631,33198,26431,36011,30604,31877,36127,20465,28528,18377,19459,16407,18806,11619,16779,5334,11197,772,5906,0,1395,0,0,0,0,20250703
202506,4호선,혜화,31,0,3714,2043,8106,24529,17186,50927,21669,113489,25956,84283,32183,64737,37357,64202,41968,77434,44414,92520,57514,79273,77154,63491,93962,59806,111313,69322,112966,74608,67430,53751,75237,23109,94227,21550,86506,18256,30013,11149,3482,3158,7,410,0,0,0,0,20250703
202506,4호선,회현(남대문시장),21,1,1456,815,3872,23266,5429,55201,9968,144032,14702,98849,21928,85675,34036,85246,44521,67995,56289,59800,68807,55014,78789,45405,91241,34701,107838,27617,119768,22429,57826,14034,53595,8144,22562,7963,12841,6684,4712,4418,584,1215,0,85,0,0,0,0,20250703
202506,5호선,강동,126,3,11234,1378,21479,11454,53781,27902,65530,51496,36506,30092,27743,20736,25796,19427,28652,20149,25998,25870,26070,23563,27501,25789,31505,29383,41161,35590,43791,54554,21761,40387,16167,28147,12701,26843,9527,23303,3852,15092,727,6159,0,1,0,0,0,0,20250703
202506,5호선,강일,2,0,3108,638,9570,3147,28642,5779,24786,8325,15622,4166,12274,4113,9394,4262,9354,6489,8773,6051,7245,7658,8146,9307,8781,9824,8893,14606,8606,18745,4035,18497,3153,11288,2287,10250,1606,9677,657,5911,167,1933,0,0,0,0,0,0,20250703
202506,5호선,개롱,10,0,3833,835,9724,2684,22954,7434,22364,15673,13975,8703,11687,6369,10164,6775,10223,6904,9932,8984,8501,10050,9888,10845,13317,14029,12731,17245,12216,21178,6353,19411,4828,11239,4670,9967,2618,11040,929,5530,76,1920,0,0,0,0,0,0,20250703
202506,5호선,개화산,1,0,4777,165,9745,3675,22328,6248,22591,13272,12696,6569,9248,5982,9020,5971,9182,6941,8688,6938,8125,7149,7762,8883,8577,10450,12440,12891,11036,18556,5364,15823,4000,9975,3392,9677,2426,8471,852,4978,111,1705,0,48,0,0,0,0,20250703
202506,5호선,거여,6,1,6923,652,16694,3525,43252,9021,40869,18243,23474,9134,16853,7557,15037,8681,15313,8508,14026,12031,12306,11355,12994,15576,14959,20018,15642,23825,14851,37539,7433,31552,5851,17421,5432,15831,3442,16339,1237,8887,157,2970,0,0,0,0,0,0,20250703
202506,5호선,고덕,14,0,4162,1531,10858,6752,26936,18826,24264,22072,16795,16808,15790,15097,17099,11700,17434,13342,15426,18337,16557,15177,19819,18002,23428,18952,24011,18809,19263,27662,12078,23055,9758,12853,9789,12017,9918,10918,2305,6029,424,2308,1,160,0,0,0,0,20250703
202506,5호선,공덕,32,0,1808,1032,5391,9608,20198,33607,30890,70529,16541,38405,14608,17910,15890,17255,17838,16366,20664,17294,18142,14948,21072,16436,26476,19691,41669,29555,59874,43672,24522,21458,20043,13880,20640,12957,15229,11447,6505,6364,799,1495,0,0,0,0,0,0,20250703
202506,5호선,광나루(장신대),2,0,4467,2098,12451,9717,28839,14649,31918,31192,20141,19834,16798,17450,16040,14085,17804,15581,19353,16185,17980,15495,21690,16855,25107,20763,24031,23990,27367,31008,15558,21894,13230,14567,11652,13907,8511,12960,2568,8003,391,2173,0,0,0,0,0,0,20250703
202506,5호선,광화문(세종문화회관),7,2,1345,1036,3491,31124,8391,83614,12197,257890,11426,123589,15364,65848,23393,63031,31122,55261,42063,57445,49097,45889,60171,37720,78473,38625,127121,43263,202034,48028,75743,21627,63579,10133,66661,8079,51894,5368,15428,2989,1462,711,0,4,0,0,0,0,20250703
202506,5호선,군자(능동),52,1,7149,756,11182,5941,32202,9627,44116,25165,22220,18008,14759,13590,14248,13251,15901,15057,16405,17100,15569,16711,15680,19082,18280,23885,23379,33530,26115,51771,16260,33585,14657,21342,14354,19396,11452,18988,6240,11515,1212,5510,0,846,0,0,0,0,20250703
202506,5호선,굽은다리(강동구민회관앞),2,0,7870,739,13757,2780,34021,6962,36680,14806,21955,11701,17158,10273,15972,12316,16889,12583,16338,14453,14755,14709,14947,15729,16007,21023,15891,22620,15524,35484,9637,26216,7994,16473,7628,14062,4989,14255,1634,7253,321,2906,0,17,0,0,0,0,20250703
202506,5호선,길동,12,0,5462,853,9711,3976,24374,7755,28599,19568,17457,14745,15953,11388,15053,11702,15825,12840,16031,12822,14016,14539,14221,15021,15217,18817,16343,21582,17367,27899,9806,22044,7577,13879,7164,11600,4996,10832,2023,6077,394,2881,0,1,0,0,0,0,20250703
202506,5호선,김포공항,7,0,1062,3175,4930,9115,17929,17541,22907,22940,12474,13538,12367,14800,17313,16488,19456,16488,23732,16922,25331,15606,27994,15313,27600,15341,29275,15903,34210,15126,22279,8343,20035,4504,17917,2778,16203,1907,6915,1080,326,486,0,8,0,0,0,0,20250703
202506,5호선,까치산,347,0,24809,1575,44249,8019,113968,11437,138667,20848,76602,18359,48294,18090,42944,21238,42893,25222,37927,28152,32723,32964,31123,44554,32833,56112,31406,72117,30338,116062,20311,86385,16216,59291,13342,58197,10530,47692,5078,29001,826,8895,2,345,0,0,0,0,20250703
202506,5호선,답십리,25,3,8699,1350,19524,10267,54344,14636,72370,32281,36344,17411,23048,13485,19860,13823,21448,15453,20828,17831,19260,17552,20398,21023,25777,25008,29655,33292,31208,55464,16564,35386,11665,24731,9409,22291,6909,20752,3265,11997,439,3677,0,58,0,0,0,0,20250703
202506,5호선,동대문역사문화공원(DDP),1,0,222,248,757,3282,1563,10014,2693,26925,3040,10700,3606,3722,3228,3535,3139,3698,3121,3875,3966,3515,4269,3166,5894,3403,12953,3617,19255,4160,7387,2569,4134,2215,3508,2578,2250,2624,1059,1865,163,450,0,5,0,0,0,0,20250703
202506,5호선,둔촌동,9,0,6449,526,16631,6297,43510,11433,43667,23169,26787,14498,19678,12833,18163,13251,18417,15111,18310,18282,17582,17481,18540,21543,20356,25037,22695,31996,23266,46741,13713,33408,11296,17783,9395,18696,7828,14684,3245,8639,357,2416,0,0,0,0,0,0,20250703
202506,5호선,마곡,3,0,2992,3032,8739,12174,23850,21983,24266,60954,14413,35623,12545,18823,13084,16080,14985,17179,16654,18599,18475,16774,23075,17483,29189,19951,39724,23596,50977,30929,24538,21807,19860,12529,16839,11155,11665,9522,4217,5292,539,1959,0,0,0,0,0,0,20250703
202506,5호선,마장,5,1,2522,540,6337,3543,15733,6765,18963,14389,11412,9471,9063,7424,8524,7206,10653,7650,9185,7897,8960,7010,10007,7650,11081,9154,10773,12247,10918,17474,7066,10962,5795,7492,5110,7161,3725,7004,1343,4097,207,1257,0,10,0,0,0,0,20250703
202506,5호선,마천,79,0,6994,279,14669,2624,40172,4512,30659,10895,17160,6901,11765,6317,9991,5654,10752,6651,9252,8236,8012,7319,7894,12070,8918,13721,8161,15882,9970,23334,4440,21109,3545,11177,2368,11365,1632,11353,627,6461,117,2367,0,0,0,0,0,0,20250703
202506,5호선,마포,5,0,2730,1398,8478,10997,27145,20813,36006,65157,20123,34536,17602,17339,17207,17634,18997,16138,19772,16806,18866,15189,20300,16941,24956,21737,36780,31095,53409,43040,20525,24348,18608,16311,19604,15042,13574,13219,5675,7628,683,1854,0,0,0,0,0,0,20250703
202506,5호선,명일,4,0,5719,1652,12517,3470,30086,7662,29079,13205,17277,9423,15817,10092,13759,9449,14613,8943,12293,11654,12110,11250,11928,14832,13831,17923,12554,18542,11810,31298,7940,23713,6884,13153,6312,11808,3888,11483,1752,6707,405,2296,0,24,0,0,0,0,20250703
202506,5호선,목동,33,0,8382,1440,20781,5980,56748,16093,66975,27645,35367,20665,26249,16213,24817,14577,24499,17892,23356,23242,21873,22431,22207,26245,24696,34124,27414,47285,27874,76279,15818,50092,14291,30457,13529,29259,14009,26169,4533,14298,580,4534,0,0,0,0,0,0,20250703
202506,5호선,미사,6,0,8107,963,22098,9027,67096,14212,63076,26291,33703,23919,25751,18660,23643,19333,25222,21233,25112,21427,23229,25136,27421,25801,28015,34664,30074,46250,31168,64168,19319,61100,17677,34610,17866,28513,15504,24508,7355,16000,1818,5231,0,0,0,0,0,0,20250703
202506,5호선,발산,1,0,3735,2737,11001,15481,28036,43796,30009,117774,21402,60762,21854,34969,25521,33261,30226,32465,32326,33463,36150,30991,43583,30827,49871,33378,75196,39243,88966,51555,40460,36391,35441,22266,34101,17744,27158,15014,11253,9258,1423,2833,0,0,0,0,0,0,20250703
202506,5호선,방이,2,0,2601,924,7031,3849,18579,8489,17748,22362,12109,12674,11037,9426,9680,8985,11440,10798,12075,10734,10387,12115,11445,13385,12668,15488,15835,20468,19081,21639,10091,17056,8891,9767,11608,8517,12172,7229,2632,4676,264,1240,0,0,0,0,0,0,20250703
202506,5호선,방화,37,1,5579,8,11758,3816,26989,6042,24473,13360,15418,8508,12632,6600,12179,7347,12010,8188,11483,8921,10094,9858,10985,11212,11980,13202,11509,16023,10570,22130,5591,18906,4245,11774,2991,11118,2045,10365,864,6270,143,2194,2,274,0,0,0,0,20250703
202506,5호선,상일동,85,2,10335,1388,31665,6043,69757,11915,55272,17915,33243,10261,24829,9818,20768,9609,20711,14897,18178,17065,16438,16879,18709,22709,19289,24214,20701,36514,20511,53500,11108,44337,8240,26869,6064,25377,4046,21818,1879,13315,451,6020,0,1114,0,0,0,0,20250703
202506,5호선,서대문,39,0,2972,984,6581,17660,18939,69585,23150,160495,17811,47116,17530,23398,20483,21219,21349,20915,20920,24914,25191,19034,31920,16848,43676,17333,72071,20734,111071,25630,31460,14462,25653,10307,22877,11261,15129,8484,5359,5391,436,1313,1,34,0,1,0,0,20250703
202506,5호선,송정,7,0,3798,1093,7420,4178,17509,7279,21657,11029,14551,7301,11759,6647,10411,7536,10574,8167,9589,8318,9609,8869,9713,9788,11346,12032,11630,13759,12061,19004,7818,15166,5732,10265,5063,10095,3793,9268,2147,5303,251,1919,0,0,0,1,0,0,20250703
202506,5호선,신금호,34,0,2687,395,6947,2898,20114,8674,26441,13704,14694,7921,10014,6418,8769,6655,9558,7774,9091,8438,8613,9025,9021,11164,11696,13163,9884,16876,10479,25308,7444,16596,5470,10832,4477,10105,2919,8996,1252,5338,310,1833,0,1,0,0,0,0,20250703
202506,5호선,신길,43,0,2288,421,4518,2120,16701,5146,24919,13300,10784,6689,7916,3234,6316,3702,6651,4050,5966,4766,5172,4676,5441,6078,6289,7810,8797,12015,12770,21346,5434,12307,4090,10650,4075,10701,2898,10171,1654,6448,186,1594,1,3,0,0,0,0,20250703
202506,5호선,신정(은행정),114,1,12176,901,23605,3490,58574,8267,70088,13422,35336,8686,21682,7549,19339,8403,18553,10394,17239,12653,14610,13709,14049,17672,15811,22337,16221,30110,15352,46007,8792,33122,6869,23225,5432,22011,4351,20764,1689,12042,272,3575,0,0,0,0,0,0,20250703
202506,5호선,아차산(어린이대공원후문),26,0,9260,1527,17760,6503,40420,13862,53832,31121,31623,20029,22372,19888,20729,21221,24741,20078,27080,20133,25903,21518,27500,25864,28129,30613,29249,34947,27913,51227,17362,35339,14248,24170,12245,20298,8237,18096,3532,10610,476,2841,0,0,0,0,0,0,20250703
202506,5호선,애오개,52,19,2375,810,5979,5169,19523,7674,25803,15128,12998,11044,9232,6892,9005,6565,10207,6424,9808,8007,8828,8371,10180,8813,11403,10254,11973,14517,13237,22108,7294,13559,5267,8389,4462,8142,2899,7697,970,4527,125,2166,2,286,0,0,0,0,20250703
202506,5호선,양평,9,1,2778,1169,7200,4471,24192,10223,28484,41716,13339,16025,9369,6895,8694,6241,9247,6238,9026,7216,8511,7203,9227,7945,11210,9799,19759,13671,33835,23438,10184,15581,6600,10777,5487,10292,3734,9074,1634,5437,219,1719,0,0,0,0,0,0,20250703
202506,5호선,여의나루,22,4,1348,1574,2910,11450,6290,44932,9825,72118,6083,28303,5815,19111,7624,18563,10413,18785,11321,21698,14588,22468,19914,24539,27494,25193,52858,28517,63191,35020,32827,24327,41638,15317,37997,10636,27327,6576,11135,3385,883,887,0,0,0,0,0,0,20250703
202506,5호선,여의도,12,1,2585,2965,4157,27157,10235,144448,13808,202408,12332,76845,13668,34789,21393,34530,22219,32545,27337,35550,31582,29485,40397,28369,53640,28733,136707,33447,159157,39852,65356,19549,55779,10723,45848,9086,25228,7961,8614,4780,1072,2102,0,2,0,0,0,0,20250703
202506,5호선,영등포구청,3,0,1179,646,2973,2436,9033,7630,13996,26061,5902,11445,4932,5364,5426,4797,6198,5318,6118,5249,5986,5202,6932,5393,8163,6085,12388,8520,23421,15015,7781,7704,5643,5117,5302,5008,3807,4388,1825,2806,275,617,0,3,0,0,0,0,20250703
202506,5호선,영등포시장,35,0,3168,980,7036,5527,25635,15010,35662,43855,16588,27416,12666,16996,13578,17374,15950,20830,16775,22673,17450,18857,20772,16673,26131,17378,33584,21882,44187,34856,19650,20688,13951,13694,11624,13438,8291,11846,3677,7565,417,1648,0,0,0,0,0,0,20250703
202506,5호선,오금,27,0,1213,671,3305,2701,7322,10216,7735,20107,5841,6933,5043,3795,5051,3552,5562,3989,5407,3873,5302,4401,6757,4350,7660,5478,10208,6915,14324,7716,4520,6264,3453,4008,2881,3507,2204,4105,665,2606,103,899,0,0,0,0,0,0,20250703
202506,5호선,오목교(목동운동장앞),10,0,5260,1803,16181,8627,47300,26009,54347,57679,30740,45228,24752,29553,25388,28782,28861,29618,28657,32939,29558,32261,32748,34834,38212,41752,46913,52433,57608,69251,32081,44851,34239,27266,26377,24225,23813,20210,7377,11544,978,3358,0,0,0,0,0,0,20250703
202506,5호선,올림픽공원(한국체대),16,0,1679,913,6124,3709,11851,6894,12823,10536,9759,7849,8419,7824,8408,8096,8456,8923,8259,9327,7574,10313,9889,10742,10841,9389,11181,12081,10493,11088,7706,8293,7190,5579,10401,5138,9317,4473,1326,3126,102,779,0,0,0,0,0,0,20250703
202506,5호선,왕십리(성동구청),12,0,1796,513,2045,2993,5804,5929,8056,15153,4941,9230,4486,7057,5178,7292,5835,7912,6463,8531,6998,8057,7549,8157,9976,9282,10460,11394,13725,15078,8574,8471,7802,5086,7984,4631,6577,3910,3195,2545,514,1852,0,265,0,0,0,0,20250703
202506,5호선,우장산,0,0,7565,984,22768,4891,51637,15783,55450,22648,31303,15539,26272,14282,25203,14059,25193,17307,23128,19989,20766,22118,23633,25711,25854,30402,25016,36969,20524,53755,13449,40658,10078,25969,8681,23595,7349,23280,2195,12825,315,3197,0,0,0,0,0,0,20250703
202506,5호선,을지로4가,1,0,412,518,1225,6780,2683,18019,4018,40333,4061,19209,5152,12370,6655,12352,7690,10552,9172,9859,10626,8910,11789,8005,14813,7782,26794,7850,35550,8189,14349,4658,10182,3266,9036,3138,6430,2406,3189,1494,407,526,0,2,0,0,0,0,20250703
202506,5호선,장한평,17,2,8129,1256,20551,13569,56049,23264,75635,63306,39733,28930,25242,21605,23267,19631,25033,20522,24547,21674,23833,21346,25167,24272,31919,29711,41748,42660,59569,65149,26842,45466,16361,28549,13788,27415,10072,24787,4325,15257,745,4247,0,137,0,0,0,0,20250703
